raceId,driverId,qualifyId,constructorId,Result,resultId,grid,final_race_pos,points,year,Race_round,circuitId,date,lat,lng,tempmax,tempmin,temp,dew,humidity,precip,snow,snowdepth,windspeed,winddir,cloudcover,ReachedQ2,ReachedQ3,Finished Race,SetQ1Time,Finished_Race,Q2_Millsec,Q3_Millsec,Q1_Millsec,race_time_hr,literal
1111,60,9892,16,20,26098,19,13,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,1,1,1,-9999,-9999,83400,13,1
1111,27,9891,12,19,26099,18,14,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,1,1,1,-9999,-9999,82300,13,1
1111,47,9886,16,14,26100,17,15,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,1,1,1,80200,-9999,81800,13,1
1111,30,9890,15,18,26101,0,16,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,1,1,1,-9999,-9999,82200,13,1
1111,32,9875,7,3,26102,3,17,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,1,1,1,79600,71300,81300,13,1
1111,51,9888,12,16,26103,15,0,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,0,1,1,-9999,-9999,82100,13,1
1111,24,9881,2,9,26104,9,0,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,0,1,1,79600,72700,82000,13,1
1111,54,9882,8,10,26105,10,0,0,2023,13,30,27/08/2023,52.3888,4.54092,63.0,55.1,59.9,54.0,81.3,0.417,0.0,0.0,14.5,230.3,29.4,1,1,0,1,1,80100,76700,82000,13,1
1112,36,9894,1,2,26106,2,1,25,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,80900,80300,81600,13,1
1112,7,9897,1,5,26107,5,2,18,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81200,80700,81900,13,1
1112,25,9893,2,1,26108,1,3,15,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81000,80300,82000,13,1
1112,24,9895,2,3,26109,3,4,12,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81000,80400,81800,13,1
1112,32,9896,7,4,26110,4,5,10,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81400,80700,82100,13,1
1112,2,9900,7,8,26111,8,6,8,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81400,80800,82000,13,1
1112,29,9898,8,6,26112,6,7,6,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81300,80800,81700,13,1
1112,28,9901,0,9,26113,9,8,4,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81600,81000,82000,13,1
1112,4,9902,17,10,26114,10,9,2,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81500,81400,82000,13,1
1112,27,9906,12,14,26115,14,10,1,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81900,-9999,82200,13,1
1112,60,9904,16,12,26116,12,11,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81800,-9999,82100,13,1
1112,55,9899,0,7,26117,7,12,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81500,80800,82100,13,1
1112,54,9907,8,15,26118,15,13,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81900,-9999,81900,13,1
1112,51,9908,12,16,26119,16,14,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,-9999,-9999,82400,13,1
1112,26,9909,18,17,26120,17,15,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,-9999,-9999,82500,13,1
1112,33,9912,17,20,26121,20,16,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,-9999,-9999,82900,13,1
1112,21,9905,15,13,26122,13,17,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,81800,-9999,82300,13,1
1112,30,9911,15,19,26123,19,18,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,1,1,1,-9999,-9999,82600,13,1
1112,37,9910,18,18,26124,18,0,0,2023,14,12,03/09/2023,45.6156,9.28111,85.2,62.0,72.8,62.2,71.6,0.0,0.0,0.0,7.0,268.4,62.2,1,1,0,1,1,-9999,-9999,82500,13,1
1113,25,9913,2,1,26126,1,1,25,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,91400,91000,92300,12,1
1113,28,9916,0,4,26127,4,2,18,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92000,91300,92500,12,1
1113,2,9917,7,5,26128,5,3,16,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92000,91500,92700,12,1
1113,24,9915,2,3,26129,3,4,12,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92000,91100,92400,12,1
1113,36,9923,1,11,26130,11,5,10,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92200,-9999,92400,12,1
1113,26,9924,18,12,26131,12,6,8,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92300,-9999,92500,12,1
1113,55,9929,0,17,26132,17,7,6,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,-9999,-9999,92900,12,1
1113,7,9925,1,13,26133,13,8,4,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92300,-9999,92100,12,1
1113,60,9922,16,10,26134,10,9,2,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92200,92300,92200,12,1
1113,30,9918,15,6,26135,6,10,1,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,91900,91600,92200,12,1
1113,29,9926,8,14,26136,14,11,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,93700,-9999,92700,12,1
1113,51,9931,12,19,26137,0,12,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,-9999,-9999,93300,12,1
1113,21,9921,15,9,26138,9,13,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,92000,91800,92100,12,1
1113,54,9930,8,18,26139,18,14,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,-9999,-9999,93300,12,1
1113,4,9919,17,7,26140,7,15,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,91800,91600,92600,12,1
1113,32,9914,7,2,26141,2,16,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,1,1,1,91700,91100,92300,12,1
1113,27,9928,12,16,26142,16,0,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,0,1,1,-9999,-9999,92800,12,1
1113,37,9920,18,8,26143,8,0,0,2023,15,13,17/09/2023,1.2914,103.864,90.1,81.9,84.5,76.6,77.8,0.133,0.0,0.0,15.1,101.1,77.9,1,1,0,1,1,92100,91700,92400,12,1
1114,36,9933,1,1,26146,1,1,26,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90000,88900,89900,5,1
1114,28,9935,0,3,26147,3,2,18,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90300,89500,90100,5,1
1114,55,9934,0,2,26148,2,3,15,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90100,89500,90400,5,1
1114,24,9936,2,4,26149,4,4,12,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,89900,89500,90400,5,1
1114,2,9939,7,7,26150,7,5,10,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90000,89900,90800,5,1
1114,25,9938,2,6,26151,6,6,8,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90100,89800,90700,5,1
1114,32,9940,7,8,26152,8,7,6,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90300,90200,90800,5,1
1114,4,9942,17,10,26153,10,8,4,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90500,90600,91000,5,1
1114,37,9946,18,14,26154,14,9,2,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90600,-9999,91000,5,1
1114,26,9944,18,12,26155,12,10,1,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90500,-9999,90800,5,1
1114,60,9943,16,11,26156,11,11,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90500,-9999,90400,5,1
1114,47,9941,16,9,26157,9,12,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90200,90300,90700,5,1
1114,51,9951,12,19,26158,19,13,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,-9999,-9999,91400,5,1
1114,21,9950,15,18,26159,18,14,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,-9999,-9999,91300,5,1
1114,30,9947,15,15,26160,15,15,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,1,1,1,90700,-9999,91000,5,1
1114,29,9945,8,13,26161,13,0,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,0,1,1,90500,-9999,90900,5,1
1114,54,9952,8,20,26162,0,0,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,0,1,1,-9999,-9999,-9999,5,0
1114,33,9949,17,17,26163,17,0,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,0,1,1,-9999,-9999,91200,5,1
1114,7,9937,1,5,26164,5,0,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,0,1,1,90000,89700,90700,5,1
1114,27,9948,12,16,26165,16,0,0,2023,16,15,24/09/2023,34.8431,136.541,80.5,71.4,75.1,61.5,62.9,0.0,0.0,0.0,15.0,279.4,43.7,1,1,0,1,1,-9999,-9999,91000,5,1
1115,36,9953,1,1,26166,1,1,26,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84500,83800,85000,17,1
1115,55,9958,0,6,26167,6,2,18,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84700,84500,85300,17,1
1115,28,9962,0,10,26168,10,3,15,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84700,-9999,85100,17,1
1115,32,9954,7,2,26169,2,4,12,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84800,84200,85300,17,1
1115,24,9957,2,5,26170,5,5,10,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85100,84400,85500,17,1
1115,4,9956,17,4,26171,4,6,8,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85200,84400,85200,17,1
1115,37,9960,18,8,26172,8,7,6,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84900,84800,85700,17,1
1115,27,9961,12,9,26173,9,8,4,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85300,85100,86000,17,1
1115,51,9972,12,20,26174,19,9,2,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,-9999,-9999,87400,17,1
1115,7,9965,1,13,26175,0,10,1,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85500,-9999,86000,17,1
1115,33,9969,17,17,26176,16,11,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,-9999,-9999,86300,17,1
1115,26,9959,18,7,26177,7,12,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,84900,84600,85600,17,1
1115,29,9966,8,14,26178,13,13,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85700,-9999,86100,17,1
1115,30,9971,15,19,26179,18,14,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,-9999,-9999,87000,17,1
1115,47,9963,16,11,26180,11,15,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85300,-9999,86100,17,1
1115,21,9967,15,15,26181,14,16,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,85800,-9999,85900,17,1
1115,60,9970,16,18,26182,17,17,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,1,1,1,-9999,-9999,86600,17,1
1115,54,9968,8,16,26183,15,0,0,2023,17,31,08/10/2023,25.49,51.4542,101.3,84.4,91.8,77.3,67.0,0.0,0.0,0.0,11.7,21.9,2.0,1,1,0,1,1,-9999,-9999,86200,17,1
1116,36,9978,1,6,26186,6,1,25,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95000,95100,95300,19,1
1116,28,9974,0,2,26187,2,2,18,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95400,94900,95100,19,1
1116,25,9976,2,4,26188,4,3,15,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95300,94900,95800,19,1
1116,7,9981,1,9,26189,9,4,12,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95700,95200,96000,19,1
1116,32,9977,7,5,26190,5,5,10,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95600,95100,96200,19,1
1116,26,9979,18,7,26191,7,6,8,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95500,95100,96200,19,1
1116,33,9991,17,19,26192,0,7,6,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,-9999,-9999,96600,19,1
1116,47,9983,16,11,26193,11,8,5,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95700,-9999,95900,19,1
1116,29,9990,8,18,26194,15,9,2,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,-9999,-9999,96300,19,1
1116,54,9992,8,20,26195,16,10,1,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,-9999,-9999,96800,19,1
1116,21,9988,15,16,26196,0,11,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,-9999,-9999,96200,19,1
1116,27,9985,12,13,26197,13,12,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95900,-9999,96100,19,1
1116,51,9984,12,12,26198,12,13,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95700,-9999,96100,19,1
1116,30,9986,15,14,26199,0,14,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,95900,-9999,96000,19,1
1116,8,9987,16,15,26200,14,15,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,1,1,1,96000,-9999,96200,19,1
1116,4,9989,17,17,26201,0,0,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,0,1,1,-9999,-9999,96300,19,1
1116,55,9982,0,10,26202,10,0,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,0,1,1,95600,95500,96100,19,1
1116,37,9980,18,8,26203,8,0,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,0,1,1,95400,95200,96100,19,1
1116,2,9975,7,3,26204,3,0,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,0,1,1,95200,94900,95100,19,1
1116,24,9973,2,1,26205,1,0,0,2023,18,17,22/10/2023,30.1328,-97.6411,88.1,62.5,75.5,65.3,73.8,0.0,0.0,0.0,14.5,158.2,63.6,1,1,0,1,1,95000,94700,96100,19,1
1117,36,9995,1,3,26206,3,1,25,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77600,77300,78100,20,1
1117,2,9998,7,6,26207,6,2,19,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77600,77500,78700,20,1
1117,24,9993,2,1,26208,1,3,15,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77900,77200,78400,20,1
1117,25,9994,2,2,26209,2,4,12,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,78400,77200,78800,20,1
1117,28,10011,0,19,26210,17,5,10,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,-9999,-9999,81600,20,1
1117,32,10000,7,8,26211,8,6,8,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77700,77700,78900,20,1
1117,8,9996,16,4,26212,4,7,6,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77700,77400,78300,20,1
1117,55,9999,0,7,26213,7,8,4,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,77900,77600,78200,20,1
1117,29,10006,8,14,26214,14,9,2,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,79100,-9999,78800,20,1
1117,37,10008,18,16,26215,15,10,1,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,-9999,-9999,79100,20,1
1117,26,10003,18,11,26216,11,11,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,78500,-9999,78900,20,1
1117,47,10007,16,15,26217,18,12,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,-9999,-9999,78900,20,1
1117,21,10004,15,12,26218,12,13,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,78500,-9999,79000,20,1
1117,51,10002,12,10,26219,10,14,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,78400,78000,79000,20,1
1117,27,10001,12,9,26220,9,15,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,78000,78000,78400,20,1
1117,54,10012,8,20,26221,19,16,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,-9999,-9999,-9999,20,0
1117,33,10010,17,18,26222,0,17,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,1,1,1,-9999,-9999,79200,20,1
1117,4,10005,17,13,26223,13,0,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,0,1,1,78700,-9999,78800,20,1
1117,30,10009,15,17,26224,16,0,0,2023,19,16,29/10/2023,19.4042,-99.0907,78.9,49.6,64.9,47.1,59.6,0.0,0.0,0.0,13.0,19.7,26.6,1,1,0,1,1,-9999,-9999,79200,20,1
